senid,sentence
811381,Thảm baby bao nhiu b
811382,Thảm trải dưới giặt bt chứ ạ
811383,Mih 1 thảm nha
811384,Mih ở quảng ninh
811385,Ship cho mih đc k
811386,Trần Hương Chung cư nhiệt điện mông dương Khu 8 p mông dương tp cẩm phả quảng ninh
811387,0965975069
811388,B oi mình mua thêm 1 em này nữa
811389,Mình cho thông tin lúc chiều đó
811390,Mih mua thêm
811391,Chiều nay mih đặt chưa gửi chứ
811392,Th để sau mih mua nha
811393,B nt nhầm nha
811394,Sao k tl vậy 
811395,Vậy cho mình 1 gh xanh lá
811396,Và ti giả này nưax nha
811397,Loại này có cái nào màu nữa k ạ
811398,Mình cần nhìu màu sắc
811399,Đúng rùi địa chỉ cũ nha
811400,B ghi sđt này 0985601012
811401,Ok cho mih treo màu sắc đó
811402,B cho mih tổng tìn luôn nha
811403,Lần này free ship k b
811404,Gửi địa chỉ cũ cho mih
811405,Thay đổi sđt thui nha
811406,0985601012
811407,B oi cái này có giá chưa
811408,Mình 1 nồi này nha b
811409,Bé nhà mih 2t
811410,Xe này đi đc đ n mấy tuổi
811411,Bjo có hàng mới về ạ
811412,Xe đó đi đc đ n mấy t ạ
811413,Thé cố đợi tuần sau
811414,Xe này chiều cao bao nhiêu ạ
811415,Xe luddy thì cao bn ạ
811416,Và giá xe kuddy thì bn ạ
811417,Bé nhà mình cao 84cm
811418,Nồi ủ cháo dùng tn vậy shop
811419,Tiện quá đi
811420,Đặt gửi thường thì có mất ship ko ạ
811421,Giờ shop sẵn hàng chưa ạ
811422,Gửi ảnh mih chọn màu
811423,Vậy gửi mih 1 nâu nhé
811424,Ship thì bn ạ
811425,Mih ck nhé
811426,Gửi về cho mih theo đc Trần Hương Chung cư nhiệt điện Mông dương khu 8 p mông dương tp cẩm phả quảng ninh 0965975069
811427,Tổng của mih h t bn
811428,Để mih ck
811429,Đơn hàng của mih gửi chưa shop
811430,Tổng đơn của mih cả ship bn ạ để mih chuyển khoản
811431,Hnay có trên shoppe chưa ạ
811432,Shop cho mih link shope để đặt ủ cháo nhé
811433,Có gửi mih nhé
811434,Bể bóng betway bn vậy shop kích thước ntn ạ
811435,50 bóng bn ạ
811436,Về bơm bể bóng lên đúng ko ạ
811437,Là combo ntn đúng ko shop
811438,Dạ ko mih hỏi combo bao gồn cả phao và bóng to ấy ạ
811439,Bé nhà mih 2t dùng đc phao đấy chưa ah
811440,Mih đặt thêm 50 bóng cho bé gái nữa nhé
811441,Set 3 chi ti t bể bóng nữa
811442,Bóng 50 quả là 150k
811443,3 bóng là 3 màu ạ
811444,Hay tn shop
811445,Trần Hương Chung cư nhiệt điện mông dương Khu 8 p mông dương tp cẩm phả quảng ninh 0965975069
811446,Shop mix bóng cho bé gái nhé 
811447,Thảm chống thấm 2 mặt nhà mình trải làm thay ga giường hay chi u thì có ok ko shop
811448,Tổng hoá đơn cho mih
811449,Máy pha sữa này có pha đk sữa nan nga với aptamil úc không b
811450,Minh thấy bảo sữa nhật bản với úc pha theo nhiệt độ khác nhau mà máy nè có pha đk theo nhiệt độ minh muốn ko ạ
811451,Xe nè bn c oie
811452,bạn ơi bộ bàn gh lego Lego Umoo còn không giá bnhiu 
811453,gồm bao nhiêu gh hả bạn
811454,có bao nhiêu chi ti t lego hả bn 
811455,Giá sp bn ạ Shop ship cod ko 
811456,OK b nhé để m đặt
811457,Shop ơi ba lô này bạn còn hàng ko 
811458,Loại 329k có mấy màu vậy bạn 
811459,Shop có màu đỏ ko vậy bạn
811460,Bên bạn còn màu j vì mình ko xem đc màu số 9 7 11 13 bạn gửi
811461,Có màu tối tối ko hay chỉ có màu sáng như vậy ạ
811462,Bé lẫy bò mà cộc đầu xuống ko đau đúng ko ạ
811463,Báo giá cả đồ quây cũi nhựa cho mình nữa nhe
811464,Loại silicon 100 này so vs loại phủ thì loại nào nằm sẽ thoáng cho bé hơn ạ
811465,Mình muốn mua thảm nhưng lăn tăn là sợ bé nằm bị bí lưng ấy
811466,Giá 1190 vd 1490 là các loại ntn ạ
811467,Cho mình giá và kích thước loại 100 silicon nhe
811468,Oki th mình lấy loại 1m4 x2m 1 490k mẫu như hình dưới
811469,Bạn ơi có nặng ko
811470,Tại vì mình làm ở lê đại hành mà nhà ở xala
811471,Nhưng ship buổi tối
811472,Vì lúc t mới đi làm về
811473,CT6C Xala Hà Đông toà ở mặt đường 70 đối diện viện K nhé 
811474,Chờ t chút để t hỏi ck xem tối nay có nhận dc ko đã nhé
811475,Dt 0904244940
811476,Của Mastela mà bé nhà tớ cũng nhỏ nhỏ ấy có ngồi dc ko
811477,Thôi tối cứ ship cho t cái thảm đã t nghiên cứu cái gh sau
811478,Thanh chắn giường có loại trượt ko
811479,Vì phòng nhỏ vưong táp đau giuong nên loại gập sợ ko tien
811480,Bể bơi cho em bé chiều cao như th nào vậy Ad
811481,Giá ra sao
811482,Thanh chắc chắn ko b Bé đứng vịn bám dc k ạ
811483,Ok b Ship lạc long quân bn ạ mình lấy 1 thanh 1m8
811484,Tối nay b ship cho mình dc k
811485,Ok bạn Sáng mai ship mình nha
811486,Số 8 ngách 22 4 ngõ 269 lạc long quân Sđt 01633752460
811487,Trc khi ship b gọi cho mình nhé
811488,B ơi xe tròn mastela có điều chỉnh dc độ cao k
811489,Bé nhà mình cao tầm 73cm thì độ cao đó có phù hợp ko b
811490,Ship lạc long quân bn hả e
811491,Ship thẳng thì có sẵn luôn đúng k b
811492,Th mai b ship thẳng cho mình nhé
811493,Mình lấy đen
811494,Mình cần sáng mai b nhé
811495,Vẫn đchi và sdt cũ nha
811496,B ơi tối b có ship k ạ
811497,Mình muốn mua dụng cụ dập lỗ núm ty
811498,Xe đẩy này giá bn vậy shop
811499,Báo giá mình cả địu này nữa nhé
811500,Máy này bn tiền vậy shop
811501,Nồi này chỉ ở trên shoppe mới dc giảm giá ak shop
811502,Cho mình xin link shoppe của cái này để mình đặt
811503,Shop có sẵn quây này k
811504,Chào shop cho mình hỏi mẫu này giá bao nhiêu ah Và ship vô HCM bao lâu thì tới Cám ơn shop
811505,Màu như vậy đúng ko ạ
811506,Mẫu này dùng tới mấy tháng được ạ 
811507,Ship rồi thanh toán hay ck ạ 
811508,Mình vẫn chưa thấy hàng ship tới mắc dù báo thứ 2 bên mình có ship chưa bạn ơi 
811509,Okie bạn có j báo lại giúp mình nhé
811510,Cho mình hỏi xe bao nhiu ạ
811511,Xe chạy bằng j ạ
811512,Dạ cái mình khoanh tròn là j ạ
811513,Dạ để mình xem thêm rồi báo ạ
811514,Ah shop ơi cho mình đặt mua xe nha
811515,Ck trước hay sao ạ
811516,Tổng chi phí bao nhiu ạ
811517,Mình chuyển rồi ạ tầm bao lâu mình nhận đồ ạ
811518,Hi shop bạn gửi hàng giùm mình rồi đúng ko ạ
811519,Bạn kiểm tra giúp mình chưa 
811520,Dạ cám ơn bạn
811521,Dạ mình cám ơn ạ
811522,Hi shop mình nhận xe rồi nhưng sạc ko vào đèn trên cục sạc thì sáng nhưng ko vô điện cho xe
811523,Gọi số 0982460011 giúp mình
811524,Cho mình đặt mua sp này ah
811525,Bạn ship giúp mình đ n 31 đường số 1 phường Tân Kiểng quận 7 chị Long 0983570011
811526,Hi shop mình đặt mua sp bên shop trên shopee
811527,Vừa nhận được chiều nay nhưng tàu ko chạy được
811528,Dạ mình vừa lắp pin được rùi ạ cám ơn shop
811529,Cho m hỏi bên b có xe scooter này ko
811530,B ơi máy hút sữa avent và swing maxi medela loại nào hút thích hơn 
811531,Cho mình giá mhs avent nhé
811532,Vậy ship cho t máy avent đôi đ n 12b L Nam Đ nhé
811533,Tối nay ship cho t
811534,Trước khi ship b gọi trước nhé
811535,T nhờ em gái t lấy
811536,0949412222
811537,B ơi b còn gh baoneo xanh dương ko
811538,Beiquy giá bnhiu b 
811539,Còn màu kem ko 
811540,T ko thích màu xanh lá
811541,Ok vậy t lấy gh đó
811542,Mùa hè ngồi có bị nóng ko b
811543,Ship cho t về Bắc Ninh
811544,T nhân stk đi để t ck
811545,Ok b nhắn đi
811546,Tớ ck 1550k
811547,Ship tt sau nhé
811548,Gửi bao lâu nhận đc b 
811549,Địa chỉ của t
811550,Nguyễn Thị Phương Thảo số 73 phố Mai Bang phường Suối Hoa TP Bắc Ninh
811551,Sđt 0982632939
811552,T ck rồi nhứ
811553,B nhận chưa
811554,Gửi ngay giúp t nhé
811555,B ơi b gưi gh chưa
811556,Mai có đ n nơi ko b 
811557,Lâu quá t tưởng hnay nhận đc r
811558,Bthuong ship về TP BN nhanh lắm
811559,Mình đang muốn mua máy hút mũi cho bé
811560,2 loại này loại nào dùng thích hơn
811561,M có dùng của comfy baby
811562,Mà hút y u quá
811563,Chẳng hút đc mấy
811564,Bé nhà mình hay bị mũi trong
811565,Máy kia có hút mạnh hơn ko b 
811566,Futur í
811567,Futur giá bao nhiêu vậy b Và khi nào có hàng ti p b 
811568,cho m xin giá cả 2 mona này nhé b xe và giáp bảo vệ
811569,Tiệt trùng này bao nhiêu vậy shop
811570,Nguồn điện mình dùng bằng sạc dự phòng được ạ Cốc lớn để vừa bình sữa bao nhiêu vậy ạ 
811571,Dây hút sữa bn vậy shop
811572,Cho mn 1 cai
811573,Trần ái vân tầng trệt chung cư The Navita đường số 11 kp4 tam bình thủ đức 0989908304
811574,gio hanh chinh nhe
811575,Cái 5 tầng giá bn ăn
811576,Loại 1 thanh cho giường 2m có ko Ad
811577,Cho Mn giá vs nhé
811578,Nhà c có dòng máy hút sữa của medela mới ko ạ
811579,Và loại 2 bình hút
811580,Thì có những loại tnao bạn nhỉ
811581,Mình mua khoảng 3 3 tr 4tr
811582,Bạn có hình ảnh 2 loại này ko
811583,Tất cả đều gọn nhẹ đúng ko b
811584,2 loại này đều mới 100 đúng ko bạn
811585,1 loại có hộp mới nguyên
811586,Và 1 loại k hộp đúng k b
811587,Quà tặng là đc gì hả b
811588,Cái máy new nguyên hộp là hàng của gì nhỉ
811589,Bảo hành tnao bạn nhỉ
811590,T hỏi tí nhá
811591,Vì t cũng tham khảo 
811592,Các siêu thị mẹ và bé
811593,Ko có dòng pump này
811594,Tsao bạn nhỉ
811595,Th bên bạn có swing maxi ko
811596,Cái swing maxi nhìn có vẻ đẹp hơn b nhỉ 
811597,Th những dòng này bên ấy cần nguồn đổi chiều ko bạn
811598,Cho mình xem hình ảnh của swing maxi vs
811599,Của bên bạn 
811600,Th à 
811601,Tại t thấy tên ấy gọi khác khác
811602,Cái đấy cũng bảo hành 1 đổi 1 trong 1 năm hả c
811603,T cứ hỏi cho chắc
811604,Có kèm quà tặng gì ko bạn
811605,Tất cả dòng máy này của bạn đều nguyên hộp đúng ko
811606,Đ n nhà mình ktra nguyên hộp là đc đúng ko
811607,T ở nguyễn khang
811608,Xong bạn ship luôn cho mình đc ko
811609,Chỉ đc sửa
811610,Chứ k đổi đúng k
811611,Tại mình sợ là bị lỗi
811612,Khi nhận máy 
811613,Nên cứ cẩn thận
811614,N u lỗi
811615,Do nhà sx
811616,Cũng k đc đổi hả b 
811617,N u ship đc tối nay cho t thì tốt
811618,Mai t ko có nhà
811619,Số 20 ngõ 141 nguyễn khang
811620,Mai tớ đưa e bé đi tiêm
811621,Nên cho t tối nay
811622,Pin lắp vào máy
811623,Là pin con thỏ bt hả b
811624,6 chi c đúng k b
811625,Mình có thể dùng hoặc pin
811626,Hoặc sạc đúng k b
811627,Cái calma teat theo bộ
811628,Để làm gì bạn nhể
811629,Ôi mỗi cái núm mà bảo quản kinh th t tưởng có tác dụng gì nữa
811630,Thảo nào cất trữ kinh thía 
811631,Cho e hỏi với ạ
811632,E mua máy medela swing bên chị
811633,C bảo đc tặng núm ti cho trẻ e
811634,E cũng k để í
811635,Bây h mới mở ra
811636,Nó là cái núm gì í c ah
811637,Thêm nữa cho e hỏi
811638,E để ngoài có sao k ạ
811639,Núm đấy làm gì hả c
811640,Ơ nhưng mà
811641,Đầu ti hở rất to
811642,Bú kiểu gì hả c
811643,Tại e thấy nó hở
811644,Cứ nghĩ bị hỏng 
811645,Trùi ạ 
811646,Th e phải có bình medela
811647,Mới lắp đc vào
811648,Đúng k c
811649,Bên b thảm silicon 2 mặt kích thước và giá ntn b nhỉ
811650,Bên bạn báo giá bn vậy
811651,Báo giá e thảm bên c vs ạ
811652,Th bt bn hả b
811653,Có 2 màu hả b
811654,Màu này có ảnh to k b
811655,Th là có 2 mẫu thôi đúng k b
811656,Kích thước tnao b nhỉ
811657,Cho t lấy 1 cái nhé
811658,Mình đang ra ngoài
811659,Tí về mình đặt qua shopeee
811660,Đc hỗ trợ ship đúng ko
811661,Có sẵn luôn ạ
811662,B ship cho mình nhed
811663,Số 20 ngõ 141 nguyễn khang
811664,Bao h bên b ship vậy
811665,B ship vừa gọi cho mình
811666,Bên mình còn địu này ko ạ
811667,H t sạch k còn cái nào hả b 
811668,Bt có những màu gì hả b
811669,Th cho m 1c này hồng
811670,Bao h bên c ship đc ạ
811671,Mà cái này giá bn ạ
811672,Về NK ạ
811673,Nguyễn Khang
811674,N u b giao đc trong chiều nay
811675,Thì mình nt địa chỉ
811676,Còn mai thì mình về bên nội
811677,Địa chỉ khác chút
811678,Số 28D Nguyễn Khang ạ
811679,0976787421
811680,Mình là Trang
811681,Chiều qua mình k thấy b ship nào gửi đồ cho mình đâu b ạ
811682,Bên c còn gh ăn dặm ko ạ
811683,Bên bạn còn xe này ko
811684,Ship cho mình chi c màu đen trắng đc ko
811685,Xong mình ck cho bạn
811686,Bạn ship đ n chung cư rivera 69 vũ trọng phụng Người nhận hương 094 6649901
811687,094 6649901 số này b nhé
811688,Bên bạn có sẵn đai xe máy ko
811689,bnh bộ này b
811690,Shop cho em hoi
811691,Ke bim sua da nang bao nhieu vay shop
811692,Minh 1 bo nay cho bé trai nhé
811693,Shop cho minh giá 3 món nay nha
811694,Và thanh chân giuong
811695,Shop oi mua 1 tặng 1
811696,Ah mình hỏi them
811697,Máy hấp say í shop
811698,Mua máy tặng gh hay sao ạ
811699,Thanh chắn cầu thang bn shop
811700,Giá cau truot bn vay shop
811701,Cái lưới chắn cầu thang này
811702,Shop cung bán ha
811703,Còn cay chắn là có 1 kích cỡ hay nhìu kích cỡ vay shop
811704,Hình khác ạ
811705,Mình thấy trên shope có mẫu 2 mà màu kem kem 
811706,hi cho mình hỏi giá xe tập đi sky tomorrow bao nhiêu
811707,Cho hỏi gấu hơi nhún giá nhiu bạn
811708,Shop ơi shop có áo rảnh tay hút sữa medela k ạ
811709,Báo giá e sp này vs ạ
811710,Ship cho e trong chiều tối nay đc k ạ
811711,Th thôi ạ shop rep inbox chậm quá e đang cần gấp
811712,Shop ship e 1 nồi này vs ạ
811713,Đ n 39 hàng gai ạ
811714,0975183547 hoặc đt bàn 02438288298 ạ
811715,Shop ơi shop chưa giao hàng cho e đúng k ạ
811716,Gh mà đc sale 499 ấy ạ
811717,Cho mih đặt qua shopee nha
811718,Bé 2 tháng nằm đc k ạ
811719,Gh tự rung chứ ạ
811720,chào sho 
811721,m đang tìm hiểu về các loại máy hút sữa
811722,shop có thể tư vấn cho m đc ko 
811723,b tư vấn cho m cả 2 loại đi ah
811724,m đang phân vân giữa medela free style và avent hoa tuy t
811725,máy hút đôi b nhé
811726,bạn của m khen avent hút êm hơn medela
811727,nhưng lên đọc review thì các mẹ dùng medela nhiều hơn
811728,nên m mới bị phân vân
811729,m mới tìm hiểu trước thôi
811730,vì bh mới bầu đc gần 5 tháng
811731,sắp sinh m sẽ qa shop mua máy hút sữa
811732,bên shop có cả túi cốc trữ sữa và máy hâm sữa chứ ah
811733,m muốn tìm máy hâm sữa tiệt trùng bình sữa kèm sấy khô
811734,bên shop có ko ah
811735,bên shop có riêng từng loại ah
811736,Máy hâm sữa avent có thể giã đông đc sữa luôn ah
811737,Mua máy hút sữa avent hoa tuy t vẫn đc Tặng 01 áo hút sữa rảnh tay Set bảo quản lạnh gồm 1 túi bảo quản lạnh 02 pack đá gel dụng cụ vệ sinh dây tubing ah 
811738,Cả túi trữ sữa đúng ko ah
811739,M muốn lấy 1 máy hút sữa Avent hoa tuy t
811740,M chuyển khoản cho shop nhé
811741,Cho m thôg tin số tk
811742,M lấy loại điện đôi nhé
811743,Ah bên b có bán cốc trữ sữa avent ko
811744,Cốc này nối đc vào máy để hút luôn đúng ko ah
811745,M lấy mhs trước vậy
811746,Khi nào có thì báo m nhé
811747,Thông tin của m
811748,Có sách hướng dẫn sử dụng máy bằng ti ng Việt chứ ah
811749,M ck cho bên b rồi nhé
811750,Ah của m bị thi u túi trữ sữa
811751,Bên b check lại giùm m nha
811752,Túi trữ sữa có bn túi ah
811753,Nôi mastela màu trắng còn hàng ko ạ
811754,Vẫn đc km đúng ko ah
811755,Ship m 1c nhed
811756,Màu trắng nhe
811757,78 Vân Đồn 0988346943
811758,Nôi rung mastela sạc tầm bao lâu thì đầy pin
811759,Cắm điện rồi mà bật ko lên
811760,Hay phải dùng đk ah
811761,B báo mastela gọi cho m nhé
811762,M đã ll vs bên mastela
811763,Nhưng bên đấy ko hỗ trợ việc bảo hàng
811764,M có con nhỏ
811765,Ko thể mag cái nôi qa tận tt để bảo hànhđc
811766,Nhắn zalo vào số của bên Mastela ạ
811767,B add số của em gái m
811768,0965541998
811769,Vì m bận nên em gái m nói chuyện vs bên hãng
811770,M cũng ko rõ
811771,B add lại thử xem
811772,Hoặc đt cho em gái m
811773,Add m vào group của zalo
811774,B qa 78 Vân Đồn nhé
811775,Máy này nấu cháo đc đúng ko b
811776,Babymoov cần mua thêm phụ kiện ah
811777,Hay Beaba ah
811778,M đang phân vân giữa 2 máy
811779,M mới xem clip của 1 mẹ
811780,Thấy babymoov nấu cháo đc 
811781,Cái nôi của m bh bảo hành xong ah
811782,Chưa thấy j ah
811783,Máy xay hấp babymoov còn km giá tốt ko ah
811784,Có những màu j ah 
811785,Sách hướng dẫn có ti ng Việt ko ah
811786,M sợ đọc ti ng Anh vs ti ng Pháp ko hiểu
811787,Vậy m lấy 1c nhé
811788,Màu đậm nha
811789,Mai m ck cho shop
811790,Bên b ship hàng cho m nha
811791,Vâng shop còn kiểu xe đẩy nào nữa ko ah
811792,M cần dòng xe tầm trung thôi 
811793,Mà hnay quên ship cho m máy babymoov ah
811794,M ck từ sáng rồi
811795,M lấy màu đậm nhé
811796,Xe này gập đx ko ah
811797,Bên shop có đầy đủ các mẫu xe ko
811798,M muốn qa xem trực ti p
811799,Màu kiểu dáng chất liệu
811800,M đang phân vân giữa Vovo vs Mamago
811801,Vâng th m qa bên b chọn xe nhé
811802,Có nôi này cứ tự chơi tự ngủ thôi 
811803,Hihi tks shop nhé
811804,Tư vấn m gh ô tô cho bé vs ah
811805,gh ăn dặm morekid vs Teknum loại nào ok hơn ah
811806,cho m ưu nhược điểm của từng loại ah
811807,đệm ở teknum có tháo đc để giặt ko a
811808,còn màu đỏ ghi ko ah
811809,trên shopee có ko ah
811810,m mới đặt gh teknum qa shopee
811811,m thấy có màu be đỏ chứ ko phải ghi đỏ
811812,Cho m video hướng dẫn lắp gh teknum đc ko ag
811813,Toàn chữ TQ ko hiểu j 
811814,Lắp đc vào rồi
811815,Bh tháo cái bàn ăn ra khó quá
811816,Sợ bị gãy nhựa
811817,trên shopee có giảm giá ko ah
811818,Đợt trước m có mua máy xay hấp Babymoov bên b
811819,Nhưng ko hiểu sao m ko xay đc
811820,Chỉ hấp đc thôi ye
811821,Shop có những loại thảm nào ah
811822,Shop bán hàng đ n hnao ah
811823,M muốn qa mua tt
811824,M cảm ơn ag
811825,Xe này shop còn ko ah
811826,Sp ko xem đc b ah
811827,H t màu đen r ah
811828,Vẫn chưa đc shop ah
811829,Shop gửi ảnh qa đây cho m chọn đc ko
811830,Loại này về có phải lắp ko ah
811831,Hay chỉ việc nhấc lên là dùng đc
811832,Có khóa bánh ko ah
811833,Bên shop còn những loại xe tập đi nào nữa ah
811834,M đọc ở trên web thấy có khóa an toàn để đứng yên mà nhỉ
811835,M lấy 1 xe này nhé
811836,Số 12 ngõ 784 bạch đằng
811837,Loại này gấp gọn đc ko ah 
811838,Sau này bé lớn có thể tháo phụ kiện thành xe đạp đc ko shop
811839,Có gấp gọn đc ko ah 
811840,M lấy 1 xe màu này nhé
811841,Ship về 78 vân đồn 0988346943 hộ m
811842,Rộng vs sâu bn
811843,Mà ship cho m 1 xe kia nhé
811844,Mai hẵng ship cho m
811845,Chiều nay m có việc
811846,Shop ơi tư vấn m chút ah
811847,M mới mua xe này
811848,Gấp gọn như nào ah
811849,M ko hỏi giá
811850,M hỏi cách gấp ce
811851,M mua rồi mà
811852,Chưa ah
811853,M kéo dây hơi bị chặt
811854,Shop có thể làm vid hướng dẫn đc ko ah
811855,Ship cho m 1c địu
811856,78 vân đồn 0988346943
811857,Địu giá bn b nhỉ
811858,Shop còn phao cổ ko ah
811859,Cho m xem ảnh ah
811860,M muốn tìm xe đẩy nhỏ gọn cho bé 1 tuổi
811861,Cho m giá gh này ah
811862,Bh hàng về ah
811863,Giường này có những màu j ah
811864,Vàng họa ti t gà ạ
811865,Giá đã bao gồm đệm chưa ạ
811866,Hình ở giường m có thể bóc ra đúng ko ah
811867,M muốn nhờ shop thanh l hộ gh ăn dặm Teknum
811868,Trước m mua ở shop đấy ah
811869,M có mua máy xay hấp Babymoov ở bên shop
811870,Mấy hnay lấy ra dùng như kiểu bị chập điện
811871,M muốn hỏi bảo hành ở đâu ah
811872,0988346943
811873,B báo luôn hộ m nhé
811874,Vì m rất cần sử dụng máy hàng ngày
811875,Hoặc gọi số này nhé 0902127276
811876,B cứ cho bên hãng cả 2 số nhé
811877,Gọi tầm 2 3 lần số 943 ko đc thì gọi số đuôi 76 giùm m
811878,M muốn nhờ shop đăng thanh l hộ gh này
811879,Số đt của m 0988346943
811880,Gh m mua ở shop chưa đc 1 năm đâu ah
811881,Đây shop ah
811882,Xe Vinning Joovy khác nhau th nào a
811883,2 xe vinng vs joovy gấp gọn như nhau ah
811884,M muốn đ n shop xem để thử cả 2 xe
811885,Hqa m có qa mua xe Vinng 
811886,Shop ship cho m chưa ah 
811887,Th ship về số 12 ngõ 784 Bạch Đằng cho e nhé
811888,Đt 0988346943
811889,Hôm trước m có qa mua xe đẩy Vinng đảo chiều
811890,Hnay lúc cụp ô thì bật luôn ô ra
811891,Chỗ chốt sho0
811892,M lắp vào thì phát hiện bị thi u 1c lò xo 
811893,Shop có nhận bảo hành ko hay gửi hãng ah 
811894,M thấy xe Joovy có thêm phần tay cầm ở dưới gh 
811895,Xe Vinng ko có 
811896,Nên m muốn nhờ shop đăng thanh l hộ để đổi sang joovy
811897,Nhờ shop đăng giùm m ah
811898,Xe joovy giá bnah
811899,M thanh l để đổi sang joovy 
811900,Xe joovy còn đỏ ko ah
811901,Sáng mai shop ship cho m 1 xe đỏ nhé
811902,Đc số 12 ngõ 784 Bạch Đằng
811903,Đt 0988346943
811904,Th cũng đc ah
811905,Ko đc freeship như mọi khi ah 
811906,Tối b ship về 78 vân đồn hộ m nha
811907,Giá này sao ah 
811908,M mới thanh l đc xe Vinng mua của shop mấy hôm trước
811909,Xe joovy m thấy tiện hơn vì có tay xách dưới gh 
811910,Xe gấp gọn Vinng vs Bbeko cái nào ok hơn ah
811911,Xe Vinng gấp gọn còn màu ghi đỏ chứ ah
811912,M đang phân vân giữa 2 màu đấy
811913,Hnay bên shop vẫn làm việc đúng ko ah
811914,M qa xem xe đẩy
811915,Vâng tks sho0
811916,Áo mưa xe đẩy umoo có dùng đc cho xe đẩy khác ko ah
811917,Xe umoo bên kho còn hàng ko ah 
811918,Có sẵn ở kho ko ah
811919,giá nhiu s
811920,Shop mình có dạng này k
811921,Báo giá giúp em ạ
811922,Gồm các món gì ạ
811923,Kích thước giúp em
811924,Ship sh giá bn ạ
811925,Sài gòn ship thì th nào ạ
811926,Em 1 bộ xanh ghi ạ
811927,Ship nội thành và cước nhận hàng em chưa hiểu lắm ạ
811928,À em hiểu rồi
811929,Tầm bn chị ơi
811930,N u e chưa muốn gắn cầu tuột và xích đu liền có đx ko ạ
811931,Chị tư vấn ạ
811932,Vậy là em ko lắp thì nó vẫn vuông vức đc hay phải mua thêm tấm ạ
811933,Để em bi t n u có mua luôn cho tiện ạ
811934,Cho em số tk
811935,Teckcom có ko ạ
811936,Ok ck xong em báo
811937,Nhà xe chuyển đ n đâu ạ
811938,Em phải tự đi lấy nữa ạ
811939,Ô may quá
811940,5 2 1 đường 27 hiệp bình chánh thủ đức
811941,0367483748
811942,Hời ơi hic
811943,Khi nào mới vận chuyển đc ạ
811944,1205 nguyễn văn lượng gò vấp ạ
811945,Cước cao vậy ạ
811946,Sau t t gửi thì sao ạ
811947,Tầm ngày mấy làm viêc lại
811948,Dạ ọ
811949,Cước cao quá ah
811950,Gửi hàng nhà xe vào đây có móp méo gì ko ạ
811951,Dạ em sợ đi đuòng xa hic
811952,Báo giá e vơid
811953,Cho em hỏi khi bên shop ship hàng nhà xe văn minh có báo phí trước ko Do em gửi nhờ nhà ng thân em bi t để chuẩn bị
811954,Dạ í là e muốn bi t bn để gửi thôi ạ
811955,Cũng mong bộ quây nhanh nhanh cho cu cậu
811956,Dạ em có đặt bộ quây rồi
811957,Sau t t nhận
811958,Dạ hôm nay bên shop sẽ gửi quây đúng ko ạ
811959,Nhờ shop check giúp mình đơn hàng ạ
811960,Vậy chốt lại shop gửi hàng bằng gì ạ
811961,Nhưng khi nào có cánh rời ạ
811962,Vì ko có bé sẽ bò ra ngoài mất ạ
811963,Vậy shop cứ giữ
811964,Chắc chắn sẽ có cánh rời chứ ạ
811965,N u chắc shop cứ giữ sang tháng ship hàng ạ
811966,Nhờ shop check giúp mình đơn hàng giao từ thứ hai tuần trước nay chưa nhận đc
811967,Có nghĩa là khi nào có cánh sẽ gửi sau
811968,Còn giờ gửi quây truóc
811969,Thiệt mình khổ ghê
811970,Tiền cũng ck cả gần tháng
811971,Mà mình cũng hai ba lần gọi điện hỏi
811972,Shop gửi hộ mình
811973,Shop gửi hàng mình rồi shop ha
811974,Thiệt là vật vã mà
811975,Khi nào có cánh rời shop báo mình nhé
811976,Mình có đặt 2 cánh rời của bộ quây ko bi t ntn ròi ạ
811977,Oh đợi lâu quá rồi ạ
811978,Mình cancel nhé
811979,Có chắc là có ko ạ
811980,Mình sẽ thay bằng món khác
811981,Những món này còn ko ạ
811982,Shop check các món này giúp em nha
811983,Dạ thú nhún bn ạ
811984,Em lấy ngựa nâu 2019 nhen
811985,Với các món trên trừ khoản lều ra ạ 
811986,Cả hai ạ
811987,Trước mình có cọc 2 cánh hola rời
811988,Shop trừ cho mình nhé
811989,Là sao ạ có cấn trừ đx ko hay phải thanh toán cod ạ
811990,Đơn này tổng bn ạ e có cần ck thêm ko
811991,Mà em mua qua shoppee thì ko trừ tiền đc pk ạ
811992,5 2 1 đường 27 hiệp bình chánh thủ đức ah
811993,À 0367483748
811994,Bn ak shop
811995,Co tính ship k shop
811996,Giá loại lớn ntn e 
811997,Giá 
811998,Loại 80*80 kèm đồ là bn e 
811999,490 k đúng ko 
812000,Giao c nhé
812001,Tối nay luôn dc ko 
812002,A10 53 Triều Khúc Thanh Xuân
812003,Có miễn ship ko e 
812004,Th là đủ đồ chơi kèm pk 
812005,Th giá ship ntn
812006,Mai Nhé
812007,Ship tầm nào dc Chị còn dặn ng ơ nhà
812008,Vì c đi làm 12 1 h mới về
812009,Sau đó sau 5 30
812010,Ngoài h đó nt chị chị báo gv nhé
812011,Cố ship trước 5 h cho bé tắm luôn
812012,Hãng của nước nào e 
812013,Giá này là bn e Có màu gì hả e 
812014,Và có hàng ngay ko 
812015,Vali đẩy ấy
812016,Màu 
812017,Mà hàng có đảm bảo ok ko vì c dùng hàng TQ máy hôm hỏng thì xót ruột lắm
