senid,sentence
120483,hix mình vừa gỗ nhầm xin lỗi bạn mình muốn mua bộ phát triển trí tuệ
120484,th nào lại gõ y t 
120485,nhà mình còn xe đạp k t hợp xe chòi chân k ah 
120486,mình muốn mua cho bé gần 2t
120487,còn màu hồng ko ah
120488,giá bnh hả b
120489,cái này có nặng lắm ko ah
120490,có xe thăng bằng nào nhẹ ko ah
120491,có mấy màu hả b 
120492,cho mình xem ảnh xe màu vàng nhé
120493,mình đặt mua xe màu vàng nhé
120494,ủa giá trên shopee chưa giảm hả b 
120495,vâng ah vậy bạn ship cho mình 1 cái màu vàng ko đai đ n số 1245 giải phóng 
120496,sdt 0816378777
120497,mai ship giờ hành chính giúp mình nhé
120498,mình ko lấy đai bạn nhé
120499,Ship 1 túi này đ n 229 tây sơn giúp em
120500,Ghi rõ cách sử dụng luôn ạ
120501,Sđt 0962626699
120502,Ghi cách sử dụng ra giấy giúp em vs ạ
120503,Để em báo lại vs xã nhà em đã nhrs
120504,Rồi báo lại c
120505,Chị ơi trước em có mua máy hút sữa bên chị chị có tư vấn em dùng đầu hút 24 nhưng bị to quá so vs em hút toàn bị sưng lên thôi chị có bán cái bé hơn ko ạ
120506,chị ơi máy xay hấp 4in1 của philip giá ntn vậy
120507,Đấy em cũng nghĩ chị nhầm
120508,Tại chị vi t trên face là 3xxx
120509,Hàng của anh sx đúng ko chị
120510,Tại em thấy nhiều shop vi t là xuất xứ anh
120511,Có đc bảo hành ko chị
120512,Chiều em ck
120513,Phần máy hay ntn ạ
120514,Em ở vinh thì bảo hành ntn ạ
120515,Em gửi chị rồi nhé nhận đc tiền báo lại giúp e
120516,Nhà 28 đường b n đền k4 hồng sơn vinh nghệ an
120517,Sdt 0983858628
120518,Mà chị kiểm tra kỹ giúp cho em trước khi giao vs nhé
120519,Nhân viên của chị hay bị nhầm lắm
120520,Chị ơi chị ko cần gửi hoá đơn vs xoá giá giúp em vs nhé
120521,Chị gửi về địa chỉ khác giúp em nhé
120522,Đợi em t em gửi
120523,Chị giúp em ghi lại địa chỉ đc ko ạ
120524,Nguyễn Đức Nam
120525,120 l tự trọng thành phố vinh
120526,Sdt 0941682272
120527,Giúp em nhé chị
120528,Em cảm ơn 
120529,Vậy là chị gửi về địa chỉ l tự trọng đúng ko ạ
120530,Chị ơi em muốn mở 1 cửa hàng đồ như shop mình đây chị có nhập sỉ ko ạ
120531,Set 7 món này bnhiu shop
120532,Kệ đa năng còn hồng ko shop loại ko có tay cầm 
120533,Cho mìh xin giá nha
120534,Mình có bộ quây cũi bóng cầu trượt xích đu này
120535,Shop thanh l giúp mình được ko
120536,Y ảnh lun
120537,Mìh cảm ơn trc
120538,Mìh mua bên bạn nhưg từ năm ngoái cơ ạ
120539,Dc 1 năm rui
120540,Nhưg mọi thứ vẫn mới
120541,Ok bạn mìh cảm ơn
120542,Bên mình có bán medela pump ko ạ 
120543,Máy new thì giá ntn còn like new thì giá ntn ạ
120544,Dạ để m xem
120545,Hàng new là mới hoàn toàn pk ạ 
120546,Hàng chất lượng ko ạ 
120547,Ok Ạ vậy coa gì mai mình order
120548,Mình muốn lấy medela pump newbox 2017
120549,Mà bây giờ mình vỡ ối rồi
120550,Mai bạn liên hệ số ck mình để giao hàng chuyển tiền giúp nha
120551,0983063069
120552,Tại bạn liên lạc trễ quá
120553,Giờ order bao gio có đc bạn
120554,Xin lỗi bạn mình cần hơi gấp
120555,Chắc để mình ki m chỗ mua luôn trong này cho nhanh
120556,Xin lỗi bạn nha
120557,Shop có thanh chắn giường Ko nhỉ 
120558,Ngựa bập bênh màu hồng còn giá 3xx ko shop 
120559,Mình đặt xe travel trên shopee ko hỗ trợ giao tphcm
120560,Shop giao ngoài thì giá phí ntj
120561,Ko có cod hã
120562,Q12 phải nội thành ko
120563,Shop hỗ trợ share ship mình với
120564,Vậy là ship trên 100k ak hã
120565,N u mình rũ mua chung thì có đc bớt ko
120566,Mà có cod Còn chuyển khoản mình hơi ngại Vì chưa bao giờ CK 
120567,Vậy giá ở web này xe đó bn
120568,Xanh jean hã bn
120569,Cho m hỏi giá gh newber
120570,Shop có màu nào cho m xin ảnh tt
120571,Màu này sợ hơi tối Để m xem lại ok m báo shop nhé
120572,Shop cho m hỏi cùng 1 mã này sao bên shop lại để 2 giá vậy
120573,Thấy 1 bài shop đăng hơn 6tr
120574,Th a phải hỏi lại sh cho rõ còn giá kia thì m lấy
120575,Sang tháng còn ctrinh sh báo m nhe
120576,Sh cho m hỏi gh steadi giá bn
120577,Đợi mãi ko thấy sh trả lời M lại fai mua chỗ khác đắt hơn vì mất nhiều tiền ship Ko có duyên với sh hay sao Lần trc mua trên shopee mấy đồ nhưng cũng ko mua đc
120578,em là lan anh nhân viên kinh doanh của usland vận chuyển hàng mỹ nhanh
120579,em thấy bên mình chuyên bán buôn bán lẻ các loại máy hút sữa medela nên em muốn giới thiệu dịch vụ vận chuyển máy hút sữa từ mỹ về vn bên em với mức giá là 8 kg ạ Hàng về từ 5 10 ngay4
120580,rất mong nhận được sự quan tâm và phản hồi từ mình ạ
120581,Chị ơi bên mình còn bán Máy hút sữa bằng điện đôi Philips Avent SCF303 01 không ạ
120582,Chị ơi cho em hỏi giá bên mình là bao nhiêu ạ
120583,Và có bảo hành không ạ
120584,Dạ th khi nào có hàng chị báo em với nhé Vì em cũng đang tìm mua sản phẩm này mà các bên đều báo ko có bảo hành
120585,Với cả tiện cho em hỏi luôn Em đang thích bộ cũi mà chị bán lần trước thì bây giờ còn ko ạ Vì em thích mẫu này
120586,Màu y hệt chin 
120587,Màu y hệt chị 
120588,01 có phải mẫu như này ko ạ
120589,Dạ vâng Chị ơi Em thấy có cả mẫu 03 thì có khác gì nhau ko ạ
120590,À th ạ Chị em cho em order một chi c nhé
120591,Cái mẫu chị gửi link cho em ạ
120592,Cuối tháng 1 em mới sinh
120593,Nên em cũng chưa cần lấy luôn
120594,Có cần đặt tiền trc ko ạ
120595,Dạ ok Em ghi nội dung th nào đc ạ
120596,Ô có hàng nhanh th ạ
120597,Không cần ghi sản phẩm order à chị
120598,Chị ơi em chuyển khoản rồi nhé Chị xem có nhận đc không
120599,Em đặt cũi mà chị gửi link cho em nhá 
120600,Dạ em tên my 0977 173 396
120601,À em còn đặt máy hút sữa avent nữa n u về chị cũng alo em luôn nhá
120602,Chị ơi lần trc em có hỏi máy hút sữa avent điện đôi Bây giờ đã có hàng chưa ạ
120603,Dạ ok chị Về chị gọi cho em nhé Em lấy một máy
120604,Máy mới luôn đúng không ạ có bảo hành không ạ
120605,Có chị báo em với em lấy 1 máy ạ 
120606,Em đi hỏi khắp nơi mà ko ở đâu có hàng
120607,Em nhận cũi rồi ạ Đẹp ưng Hôm nhận hàng bố em bé đã lắp thử lên rồi gỡ ra và thật sự ưng luôn ạ 
120608,Chị ơi máy hút sữa vẫn chưa có à chị 
120609,Em chờ mãi Định hỏi mấy hôm mà em quên
120610,Ship cho em đ n số 10 ngõ 105 Thuỵ Khuê ạ
120611,Sdt người nhận là cô vân 0987622890
120612,Chị ơi Hôm nay mà ship máy hút sữa cho em thì cho em thêm một cái úp bình sữa này nữa nhé
120613,Chị ơi hôm qua quên ship đồ cho em à
120614,Ha ha Ok chị
120615,Chị ơi cho em xin giá đệm tắm
120616,Dạ ship giúp em một chi c màu vàng ạ
120617,Em tên my Sdt 0977 173 396
120618,Đ n địa chỉ số 10 ngõ 105 thuỵ khuê ạ
120619,Bé 1 5 tháng dùng được đúng không ạ
120620,Có vừa với tất cả các loại chậu ko ạ
120621,Ship giúp em ạ
120622,Chị ơi 2 bộ này còn không ạ Còn được sale ko ạ
120623,Cho em hỏi giá máy xay hấp với ạ
120624,Cho ship cho em bộ hola 5in1 màu xanh ạ
120625,Dạ Ship cho em về số 10 ngõ 105 thuỵ khuê hn Sdt 0977 173 396
120626,Cái này có cồng kềnh lắm ko ạ
120627,Dạ th thôi ship cho em ạ Em định chạy lên shop lấy luôn 
120628,Ui Th thui ship cho em ạ
120629,Vâng ạ Cho em màu xanh nhé shop
120630,Shop ơi cho em xin giá xe này ạ
120631,Xe này có gập lại đc ko ạ
120632,Còn màu ghi xám ko ạ
120633,Chiều em qua shop em xem rồi lấy luôn đc ko ạ
120634,Vâng ạ Mai em ghé ạ
120635,Chị ơi bh em qua xem xe đạp cho bé đc ko ạ
120636,Chị nhắn cho em địa chỉ nhé
120637,1m5 thì cần mấy thanh ạ 
120638,Chị ơi cái này còn màu vàng ko ạ
120639,Cái này còn không ạ
120640,Trên shopee báo h t hàng rùi ạ
120641,Shop cho m hỏi nôi này giá bao nhiêu ạ
120642,Shop ơi shop còn bồn tắm kidhop màu xanh da trời k ạ giá bn ạ
120643,M lấy 1 bồn kidhop màu xanh da trời nhé Shop có phao cổ babyhop k ạ
120644,Hix Vậy thôi ạ
120645,Set gồm nhg gì ạ
120646,Ship buôn ma thuột bao nhiêu ạ
120647,Dc kiểm tra hàng trước khi nhận k ạ
120648,Thái huyền 201 nguyễn thái bình hoà thắng bmt daklak
120649,01663123693
120650,Xả kho giá còn bao nhiêu vậy ạ
120651,Cho e hỏi sale còn bnhiu ạ
120652,Cho m hỏi giá 2 cái này nha
120653,Và còn mẫu như m gửi k nha
120654,M muốn mua phao hình xe đen y m voi xanh và thỏ hồng
120655,Ok vậy m lấ phao và 2 y m
120656,Như hình nha
120657,Còn cầu tượt này bn
120658,M lấy phao v 2 y m như hình thôi
120659,B cho m tổng bn nhé
120660,Của m 173k đúng k
120661,M có đặt r
120662,Đặt thêm bôn đồ chơi nưuax
120663,Cho hỏi m có bán bàn học cho bé k
120664,Cho m hỏi giá gối này bn vậy shop
120665,Cho m ảnh thật sp đc k shop
120666,Cho m giá gra chống thâdm nhé
120667,Vậy nệm ngủ đúng tư th m hàng chuẩn k b
120668,B có ảnh thạt k
120669,Hay khi mua ktra hàng khi nhận b nhed
120670,Ngủ và chống trào
120671,B ship về m dc nagy nhé
120672,Chung cư CT5 Vĩnh Điềm Trung Đường A1 Vĩnh Điềm Trung Vĩnh Hiệp Tp Nha Trang Khánh Hoà Sdt 0924631697 na 
120673,Tại shoppe m thấy mặt hàng này chưa ai đánh giá á
120674,M mua lần đầu nên shop thông cảm mha
120675,Mua quen sẽ tin tưởng hơn nè
120676,Shop c m ảnh tự chụp gối này
120677,Để m mua shoppe cho tiện
120678,Ok để m đặt
120679,Shop có máy hút mũi cho bé k ạ
120680,mẫu quây này z XL trắng ghi còn k ạ
120681,còn z m thì giá bnh ạ
120682,với cả z m có đc tăng thảm k ạ
120683,cho mình hỏi máy pump like new bên mìh còn han2g ko shop 
120684,tại mình thấy bạn có cái post máy like new 2300k
120685,mình có pk vì nhà mình có máy ruì
120686,nhưng mình định mua thêm 1 bộ để nhà bà ngoại để khỏi xách đi xách về mắc công mà
120687,nên chỉ cần ma thui chứ cũng ko cần pk mới đâu
120688,bao h có máy ike new giá tốt vậy bạn baó mình đc hok 
120689,thui kệ mình chờ vậy
120690,cũng ko gấp lắm
120691,có mà giá tốt th shop báo mình nhé
120692,mình lấy ngay 1 cái lun
120693,cho mình hỏi cái thảm này shop còn han2g ko shop 
120694,àh ok shop
120695,thảm này bn vậy shop 
120696,với cả kích thước bn vậy shop 
120697,để mình coi để vừa chỗ salon nhà mình ko nữaa
120698,mai có km hả shop 
120699,vậy để mai mình đạt trên shoppe lun
120700,cảm ơn shop nhiêuu nhé
120701,àhh
120702,bạn có thể tư vấn cho mình thêm chút xíu đc hok
120703,bé mình 6 tháng chưa ngồi vững lắm
120704,ko bi t nên mua ghé ăn dặm naò vậy bạn 
120705,đung gòy
120706,mình đi ăn xíu nhé
120707,bạn cứ gởi mình nhen
120708,xíu mình ăn xong mình sẽ coi h t nhen
120709,cái gh ăn mastela shop đang sale 
120710,loại đó có tốt ko shop 
120711,nó với teknum thì loại naò tốt hơn vậy shop 
120712,còn cái mastela có gì ko shop 
120713,mình thấy 2 e này hợp với bé nhà mình mà chưa bi t nên chọn em nào
120714,chắc em bé mình ngồi vững vững rùi mình sẽ mua lun 1 ghé6 teknum cho nó ngồi ăn chơi lun
120715,thấy gh mastel thì co vẻ ngồi ko thoải maí bằng teknum pk shop 
120716,thui vậy chờ bé ngồi vững mình mua teknum lun
120717,còn mai shop sale thảm thì mình sẽ mua 1 em trc cho nó nằm lăn lộn
120718,thảm là mai shop sale pk shop 
120719,sao mình tthấy trên web còn giá 800k
120720,là chưa sale pk shop 
120721,shop o7i
120722,xe tâ5p đi newyork bên mình còn han2g ko shop 
120723,Có thể tư vấn cho mình cái này xíu dc ko 
120724,Mình muốn hỏi về xe tập đi ấy
120725,Ko bi t dòng xe mastela với dòng tomorrow sky thì dòng nào tốt hơn vậy bạn 
120726,ÀG tức là n u bé chân dài hơn hoặc ngắn hơn mẫu thì sẽ hơi khó cho bé pk bạn 
120727,ÀH ok bạn
120728,Màu trắng hay màu đen thì tốt hơn bạn nhỉ 
120729,Đắt hàng dữ vậy hả shop 
120730,Lúc đầu tớ định mua mastela màu nâu cơ mà cũng h t hàng
120731,Cảm ơn shop đã tư vấn cho mình nhiều nhé
120732,tông đơ bên mình bn 1 cái vậy shop ơi 
120733,Mình thấy 2 loại đang sale
120734,Loại đắt là loại có giá gốc đắt hơn hay giá đã sale đắt hơn vậy shop
120735,Àhhh
120736,Loại đắt 
120737,Mình đưa đc cho bạn lun đc ko
120738,Hay fải đặt qua shoppe
120739,Vậy để mình đặt qua shoppee
120740,Hum trc cũng đặt cái túi ủ ấm sữa bên mình
120741,Xài rất ok lun
120742,Chở bé ra biển chơi
120743,Đi từ nhà mà ra tới nơi chơi đã đời
120744,Sữa vẫn ấm
120745,Túi babymov 
120746,Để mai mình đặt hàng lun nhé
120747,H để cho bé ngủ cái
120748,cho mình hỏi xíu đc hok
120749,mình muốn hỏi về xe đạp nadle
120750,mình hỏi xe đạp đó bạn có ship vô SG đc hok bạn 
120751,với cho mình hỏi là còn màu xanh ko bạn 
120752,vậy h mình nhắn bạn địa chỉ bạn ship vào cho bé nhà mình hộ mình nhen
120753,mình ở ngay tp HCM lun
120754,có thể ship cod ko bạn 
120755,vậy mình ck xong báo bạn rùi bạn chexk lại hén
120756,bạn ơii
120757,mình đã ck cho bạn rùi
120758,có gì bạn check tk rùi báo mình nhé
120759,mình chuyển vào tk vietcombank
120760,bạn gửi hàng vào địa chỉ 214 B10 Nguyễn Trãi phường Nguyễn Cư Trinh Quận 1 TP HCM dùm mình nhé
120761,bạn nhận đc tiền chưa bạn 
120762,mình gửi cho bạn rùi nèh
120763,sđt of mình là 0909236443
120764,màu xanh nhé shop ơi
120765,thank iuuuu
120766,cho mình hỏi lâu đài winfun thả bóng còn hàng ko bạn 
120767,bộ đó bạn có ship sài gòn đc ko bạn 
120768,trả lời mình với
120769,vậy cảm ơn shop nhé
120770,Mình muốn mua chậu để bé float
120771,Bạn vui lòng cho mình xin kích thước của cả 2 loại nhé
120772,Bé nhà mình tầm 70cm rôig
120773,Chắc chỉ phù hợp bể thành cao
120774,Giá bể là bao nhiêu ạ
120775,2 loại bể khác nhau về chất liệu hay sao hả bạn
120776,Cho mình xem mẫu 2 loại ạ
120777,Shop ơi minh chọn bể trắng
120778,Giao hàng đ n ngõ 37 kim mã thượng có mất ship k ạ
120779,Mibhf dc tặng những đồ này p k ạ
120780,Thấy trên trang fb báo có chương trình km cho hóa đơn trên 500k
120781,Mình đặt qua shoppee có đc quà k ạ
120782,Shop oi chậu nhựa tầm bao nhiêu a
120783,Bạn cho mình hình ảnh thật với
120784,Có bảo hành gì k ạ Shop địa chỉ ở đâu ạ
120785,T bán hàng b ạ
120786,T nhập tận xươngt
120787,T nhìn avt
120788,Là bi t nhà pp b có kb zalo vs t và lấy ảnh r
120789,Lần sau mình sẽ chèn tên vào
120790,Uk t bi t r
120791,T xoá bài r
120792,Tại t cũng thấy lạ
120793,Ảnh t chụp cũng ko gửi cho nhiều ng
120794,Mà bên shop b lại có đc
120795,Cùng cảnh bán hàng
120796,Mẫu bên t t bán lâu rồi
120797,Khác hoàn toàn so với các mẫu dưới hn
120798,Nên hnay thấy b đăng hơi bất ngờ
120799,T ở lc
120800,T bán buôn mọi miền tổ quốc luôn b ạ
120801,Nhưng mà hola t ko đổ buôn cho ai ở hn nữa
120802,Vì t giao cho 1 bạn ở dưới đó r
120803,Các mặt hàng khác thì t vẫn bán
120804,Nhưng hola thì ko
120805,Cái bạn đổ buôn cho b hôm trc vừa vào zalo t xong
120806,Thả nào lấy ảnh nhanh th 
120807,Vì thật ra fb zalo t cũng ít ng ngó đ n ko như của các b
120808,Nên ảnh cũng ko bị lấy nhiều
120809,Bạn thân của t
120810,Hà lấy hàng qua t
120811,T cũng ko nghĩ gì đâu
120812,0987566511
120813,T cũng đổ buôn nhiều lắm
120814,Cả con nhỏ
120815,Nên cũng bận
120816,Ok t cũng ko hay bán qua fb
120817,M xin lỗi hôm nọ hỏi xong bọn trẻ lại ốm
120818,Có cầu trượt như th này mà k kèm đu ko bạn
120819,Máu này giá mấy a
120820,Cao khoan bao cm shop
120821,Shop có máy hút mũi ko shop
120822,Cho minh coi mau voi shop
120823,Ship cho minh xe này nha shop
120824,Ap 1 phước bình Long Thành Đồng Nai
120825,Tuyền
120826,Sdt 0933307993
120827,Ua vay ha shop tai minh giu be nen ko co di ck dc 
120828,hàng có sẵn đúng k ạ
120829,m cảm ơn nhé có gì mình sẽ qua cửa hàng ạ
120830,Cho e hỏi có set liên hoàn nào k xích đu k ạ
120831,Cho e xin giá bóng vs
120832,Thảm bn tien Shop
120833,Shop o đau ban
120834,Co giao TpHCM ko
120835,Thảm co mấy loại vạy ban
120836,Minh thik nhiêu thảm co nhieu hi nh anh đe bé xem
120837,Minh lấy mẫu này nhé
120838,Cho minh hoi thảm này giặt ntn
120839,Banh gửi hi nh 2 mặt thảm cho minh xem duoc ko
120840,Minh lấy mẫu 1 nhé
120841,42 21 ung văn khiêm f25 binh thạnh
120842,0975135079
120843,0985135079
120844,Thảm mình đặt tên gi
120845,Minh thấy nhiều loại quá ma ko thấy cái mình đặt
120846,Co chua ban oi
120847,Vay gia bao nhieu
120848,Co mấy loại ban
120849,Gui hi nh dum minh
120850,Minh lấy mẫu 1
120851,San pham cua han quốc ha ban
120852,Chư ko fai nhan hàng mới chuyen ha bạn
120853,Trung quốc hả
120854,N u bị hư hỏng gì thi đổi tra th bài
120855,Nao
120856,Lỗi do vân chuyen thi sao
120857,Han quốc sản xuất ha ban
120858,Tong tien la bn
120859,42 21 ung văn khiêm f25 bình thạnh
120860,Cuoc phi bn
120861,Thảm này khác loại minh mua ko bạn
120862,Minh lấy thảm này duoc ko
120863,Thảm nay bn tien
120864,Thảm này la thảm mình đặt đó ha
120865,Nhìn ko giống
120866,Đau co giống đau bạn
120867,Ck xong may ngay co hang
120868,Phi giao hang bn
120869,Phi mắc the
120870,Cai nay co nhạc hay sao ban
120871,Nheiu bài hát ko ban
120872,Tiê ng anh hay viet
120873,Vào nhưng ko tìm thấy
120874,Shop còn ti giả cho bé 3m k ạ
120875,Ship cho m vơi nhé
120876,Chung cư CT2A1 Tây Nam Linh Đàm
120877,Mình lấy 2 con robot này nhé
120878,Cầu trượt này bao nhiêu b
120879,Bên b có cầu loai này
120880,Mà k có xích đu k
120881,Thảm ship đặng thai mai bnhiu b
120882,1m4x2m đúg k b
120883,B ship đc tầm mấyh
120884,Để t xem có ai có nhà k
120885,Th tầm 4h nhé
120886,Để t dặn ng nhà
120887,47 35 đặng thai mai 0823959999 
120888,Tên Quân b nhé
120889,Ship nhầm hình r b
120890,Nhìn ntn b nhầm r b
120891,Mai đổi cho t nhé
120892,Hay bg đổi luôn
120893,T ở nhà đ n tầm 6h
120894,T2 nhà k có ai ở nhà b
120895,Th cũg đc vậy 
120896,Cầu trượt đơn bnhiu b
120897,Còn mẫu nào gửi mình với nhé
120898,Cho mình bảng giá máy hút sữa medela
120899,Và avent
120900,Free style giá bn 
120901,Cái 4990 là dùng r hả
120902,Còn swing bao nhiu
120903,K hộp chất lượng sao bạn
120904,Mình k hỉu vì sao k hộp
120905,Là hàng dùng r hả
120906,Xe này 
120907,Mẫu ch sao bạn
120908,Gửi hình mình vơi
120909,Lấy cho mình 1 bộ gối
120910,Set gồm 2 gối ôm luôn hả bạn
120911,Cho mình đồ chơi winfun cho bé 4 m nha
120912,1 set gồm những j bạn
120913,Mua 2 gối ôm thì sao
120914,Dậy rốt cục set gồm những j vậy c
120915,Đặt qua shoppe sao c
120916,Hay đặt c luôn
120917,Đẩy sao e k bi t
120918,Lấy cho mình 1 bộ gối nha
120919,Lấy cho mình máy bay luôn
120920,Sao k nói j h t
120921,E muốn mua bộ gối
120922,Với cây đàn
120923,C gửi cho e
120924,Hay muôn bên shopee rẻ hơn c
120925,Cái này nữa nha c
120926,Thôi c gửi cho e đi
120927,E thấy bộ gối cũng 580
120928,C tính đơn hàng cho e đi
120929,Thôi c tính đơn hàng cho e luôn đi
120930,Cá heo
120931,C gửi cho e nha
120932,Khoảng mấy ngày c
120933,C ơi hoá đơn e h t nhiu tiền c
120934,Thanh chắn giường dài bao nhiu vậy shop
120935,Bạn gửi về cho mình nha
120936,2 thanh bao nhiu
120937,Mà từ từ nha bạn
120938,Mẫu này nhiu bạn
120939,K lấy quà đc k bạn
120940,Bạn ơi gửi cho mình xe nha
120941,An khe gia lai
120942,Có địa chỉ cũ đó bạn
120943,Sao bên shopee nói nghỉ r hả
120944,Mình đặt k đc
120945,Bạn gửi cho mình xe nha
120946,gửi mình xe này nhé
120947,màu blue nhé
120948,an khê gia lai
120949,phí cao k bạn
120950,gấp đc k
120951,672 quang trung tổ 1 phường an bình thị xã an khê tỉnh gia lai
120952,0905121290
120953,báo giá xe cod nhé
120954,viêttel nhận tiền luôn hả
120955,phải ck trước luôn hả
120956,phí về gia lai cao k
120957,bạn kiểm tra đ c k
120958,sao k ship cod
120959,kiểm tra giùm luôn đi bạn
120960,dậy lấy cho mình chi c này nhé
120961,bạn có chi c này k
120962,sao cái này họ bán có 616 à
120963,giống k bạn
120964,mình k bi t nữa
120965,có mấy chục nghìn
120966,tới đâu
120967,mình chỉ hỏi bạn thử
120968,để mình hỏi thử
120969,ng mua lầm chứ ng bán k lầm hả bạn
120970,bạn gửi cho mình nhé
120971,này bn bạn
120972,so cái này vs cái bữa trc
120973,cái này cho bé bn tuổi
120974,chi c edgar còn k bạn
120975,cho địa chỉ nh
120976,ngân hàng bạn
120977,bán mình 1 chú voi nhé
120978,mình muốn mua xe đạp cho bé 2 tuổi
120979,cho mình xem mẫu luôn
120980,lấy cho mình 1 tháp chồng luôn
120981,Lê quốc Huy ngân hàng An Bình 40 Nguyễn Trãi p Ba Đình TP Thanh Hoá 0938621333
120982,40k cốc hả b
120983,Đt 0938621333 0987029394
120984,Mấy ngày nhận đc b
120985,Vì cuối tuần m k có nhà
120986,B gửi nhanh cho m
120987,Tư vấn cho mình địu ngồi bạn ơi
120988,Ibalibaby gì đó còn ko bạn
120989,Bên b còn địu ngồi nào ko
120990,1 set này giá bn a
120991,Bao nhiêu một cái vô lăng đấy ah 
120992,Ko bớt ah bạn ơi
120993,Vậy cho mình một cái nhé
120994,Đc toà nhà An bình 1 số 3 đường trần nguyên đán khu đô thị mới định cộng hoàng mai Hà nội
120995,Sđt 0983649285
120996,Cho mình cái màu vàng nhé
120997,Khi nào bạn giao hàng cho mình
120998,Giao đc trong hôm nay cho mình thì tốt quá 
120999,Mẫu này bao nhiêu vậy bạn
121000,Cho mình hỏi khung màn này Có bán riêng ko Shop Mình cảm ơn nhé
121001,Giá bao nhiêu vậy bạn 
121002,130k cả cọc và màn hay là ko cọc vậy b 
121003,Vậy bạn Ship luôn giúp mình nhé
121004,Vy 01212565079 21 Hàng Chuối nhé
121005,Bạn ơi cho mình hỏi size và giá của quây này nhé Mình cảm ơn
121006,Tổng diện tích của 14 cánh là khoảng bnhiu vậy bạn 
121007,Hình quây đó là 14 cánh à bạn
121008,Bạn có sẵn mẫu ở Shop mình qua xem luôn nhé
121009,Bạn ơi cho mình hỏi mình đang tìm mẫu gh ngồi ô tô cho bé trai từ sơ sinh đ n lớn luôn 
121010,Bên Shop có Ko ah 
121011,Tầm khoảng 2 5tr có k bạn 
121012,Có sẵn ở Shop Ko bạn 
121013,Vì mình muốn qua để bạn lắp thử vào xe lun cho mình xem Nhưng mình k vội Bgio bạn dọn kho xong thì mình qua Shop cũng đc
121014,Vậy cuối tuần mình qua Shop xem nhé
121015,E tưởng mẫu này 650
121016,Hiện tại là đang dc km ạ
121017,Cho e giá vovo 1chiều và 2 chiều ạ
121018,Có thể cho e nhìn hình gấp gọn của hai loại đc k shop
121019,Ship về long an bao nhiêu zậy shop
121020,Ship về long an nhiêu zậy shop k thấy tl ak
121021,Shop ơi ship về long an nhiêu zạ shop
121022,Phí ship khoảng nhiêu zạ shop
121023,Ship đắt quá shop ơi
121024,Shop có phụ tiền ship k shop
121025,Mình muốn mua balo bỉm sữa
121026,Báo giá hộ mình gh này luôn
121027,Cái này có tiện sd k shop 
121028,Nhờ shop ship cho mình 1 giá phơi đồ này về 135 Phùng Chí Kiên k16 phường Hà Huy Tập tp Vinh 
121029,Loại 480k ấy ạ
121030,Ơ Mình tưởng là t7 mà
121031,550k đâu phải hàng km nữa 
121032,Cho mình hỏi chút về máy vắt sữa medela
121033,Ah e vừa gọi cho chị mà có j mai e qua xem máy r lấy
121034,Cái dòng medela pump thì khoảng bn chị
121035,Th là cùng giá với swing maxi hả chị
121036,Th ạ bạn e lại bảo dùng loại pump tốt hơn là swing c bán thì c thấy loại nào đc hơn ạ
121037,Vâng lúc nãy e vào kid nó báo giá là 6490 swing maxi
121038,Uke chị
121039,Oke c 
121040,Mình vưa lấy máy vắt sữa swing maxi của bạn
121041,Bạn gửi hướng dẫn giúp mình nhé
121042,B ơi giá xe này bn
121043,Cho mình hỏi cái gh của teknum có loại nào ngồi chệt k
121044,Vì nhà mình toàn ăn ở sàn nên muốn loại trệt cho con
121045,50cm cơ ạ có loại nào hạ thấp đc hơn k ạ 
121046,Cái này thì bao nhiêu bạn
121047,Vâng loại này là bn ah
121048,K mình hỏi cái teknum mình gửi ảnh ấy
121049,Cái đấy là bn ạ
121050,Có giảm k b 
121051,C ơi bên mình còn xe tập đi trắng k c nhờ
121052,Thứ mấy có ạ
121053,C ơi có xe tập đi về chưa
121054,C ơi vẫn chưa có xe ạ
121055,C ơi hàng về r à ship e đi c
121056,Cho mình qua hh1b linh đàm nhé
121057,Ok ạ tổng là bn b
121058,Ship xe cho mình với b ơi
121059,0963291359 p2340 hh1b linh đàm
121060,Ship đang đi hả b
121061,Hic bh vẫn chưa ship đ n hả b
121062,B ơi th là th nào có ship cho mình k để mình còn bi t hic cứ đợi mãi như này là sao
121063,Hic hqa b cũng bảo b gửi ship
121064,Nhận trogn chiều
121065,Nhớ là xe mẫu này b nhé 
121066,B ơi cuối cùng là có ship gh cho mình k sao cứ hẹn r lại k thấy là như nào
121067,Có như nào thì cũng nói cho mình để mình còn bi t chứ
121068,C hỏi lại shipper đi ship kiểu gì mà trong hn 3 ngày chưa tới
121069,Có j báo sớm cho mình còn bi t để đặt chỗ khác
121070,Cuối cungd là như nào đây c 
121071,B ơi ship chưa
121072,Với cả xe này điều khiển như nào ạ
121073,Em ơi giá của các sp bên dưới của shop tn vậy em Báo giá giúp chị nhé
121074,Chị ko có time chọn đồ nên muốn mua ở 1 shop cho đỡ mất công
121075,1 Xe đẩy
121076,2 Thanh chắn giường loại giường 1m6 2m mỗi thanh 1 loại 
121077,3 Đồ chơi ô tô winfun hoặc bộ x p cốc
121078,3 Bộ bát ăn dặm gh ăn dặm
